,Algorithm,u,n,d,rho,mean,cov,r,run,error
188,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,47,0.8976921053964669
189,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,47,0.8878261539227198
190,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,47,0.9669636325089239
191,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,47,0.6092335129141458
192,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,48,0.8569774109435696
193,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,48,1.0409471391630905
194,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,48,0.981824851693921
195,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,48,0.5526997488547847
196,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,49,0.8206611402910183
197,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,49,0.9300478602037304
198,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,49,0.9080299214871412
199,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,1.0,49,0.5559034542431291
0,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,0,0.782258498390064
1,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,0,0.8078857946753072
2,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,0,0.8361575652406027
3,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,0,0.6373232728091403
4,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,1,0.6894067287459558
5,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,1,0.774268905141653
6,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,1,0.7935826976588619
7,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,1,0.5440562079293806
8,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,2,0.6779467325712673
9,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,2,0.9263003976312577
10,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,2,0.8193599438429794
11,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,2,0.5709902608965917
12,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,3,0.6708535410975813
13,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,3,0.703512022065169
14,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,3,0.7961529815774215
15,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,3,0.5272194546971741
16,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,4,0.6960629483762213
17,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,4,0.7652584989319917
18,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,4,0.8195103715224108
19,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,4,0.5618566338470472
20,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,5,0.7302853055266898
21,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,5,0.8744321452415085
22,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,5,0.8312563316936686
23,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,5,0.6341024271905059
24,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,6,0.7550409792837373
25,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,6,0.8450587365257874
26,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,6,0.836894307177305
27,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,6,0.6107982201734329
28,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,7,0.7281698184539236
29,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,7,0.8069638741758747
30,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,7,0.8418181602832824
31,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,7,0.5726688077792768
32,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,8,0.7272659954755721
33,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,8,0.7728728397311975
34,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,8,0.7503728824937885
35,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,8,0.5585450493107336
36,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,9,0.7450633637988446
37,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,9,0.6974995601054794
38,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,9,0.8001776768185117
39,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,9,0.5765013981824536
40,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,10,0.6714459837034559
41,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,10,0.8188480664889312
42,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,10,0.7265605808594677
43,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,10,0.5301099996234846
44,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,11,0.7416765532978908
45,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,11,0.7665186239465301
46,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,11,0.7500826785778139
47,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,11,0.5305868166305865
48,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,12,0.7303624645259708
49,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,12,1.0156413613275714
50,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,12,0.8324732372230998
51,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,12,0.5791205976329137
52,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,13,0.7614180364284938
53,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,13,0.8646792545070359
54,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,13,0.7821682101631701
55,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,13,0.5603665606072828
56,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,14,0.7240093250040086
57,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,14,0.8343214486306573
58,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,14,0.8568496388974445
59,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,14,0.6466846697849138
60,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,15,0.8705596035315195
61,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,15,0.8606094766844895
62,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,15,0.8945182145469853
63,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,15,0.6930539314138391
64,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,16,0.8504703971765007
65,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,16,0.9330417833311891
66,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,16,0.9207864547921651
67,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,16,0.7377667137809701
68,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,17,0.7752080788575559
69,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,17,0.7023749584383169
70,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,17,0.8224822957574555
71,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,17,0.5968850475741311
72,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,18,0.7053889475600643
73,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,18,0.8063079336243587
74,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,18,0.7486769244079315
75,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,18,0.5274445419265936
76,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,19,0.7037934708654123
77,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,19,0.7582695685365834
78,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,19,0.856474782311479
79,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,19,0.6262151046800136
80,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,20,0.754378327389808
81,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,20,0.8140093344335518
82,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,20,0.8302927874232955
83,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,20,0.6149189649418179
84,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,21,0.754127835526071
85,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,21,1.0012748819644364
86,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,21,0.8380270992148318
87,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,21,0.6231297848641576
88,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,22,0.7189612820785862
89,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,22,0.7916493893607927
90,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,22,0.7841612483830824
91,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,22,0.5562193360923605
92,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,23,0.665868348085098
93,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,23,0.7730531310395122
94,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,23,0.7683073334660492
95,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,23,0.4989736061169993
96,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,24,0.7207775354654377
97,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,24,0.8109420224774135
98,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,24,0.8018350801175299
99,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,24,0.5770780666879921
100,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,25,0.6876858521128627
101,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,25,0.8043156090396042
102,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,25,0.7779126776940862
103,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,25,0.5690958289296573
104,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,26,0.7385034873467117
105,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,26,0.7997471895221626
106,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,26,0.7942340315534262
107,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,26,0.5844440260316939
108,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,27,0.6313463755444357
109,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,27,0.6718569053392286
110,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,27,0.7393229297860591
111,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,27,0.4886463923134553
112,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,28,0.7116677787288676
113,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,28,0.8300870913734552
114,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,28,0.8254866007855788
115,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,28,0.5844243864327211
116,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,29,0.712475177284339
117,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,29,0.7263867370962604
118,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,29,0.7811426461930668
119,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,29,0.5733131840351108
120,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,30,0.726377309302634
121,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,30,0.8355706271536942
122,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,30,0.7476972807621508
123,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,30,0.5204606510004467
124,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,31,0.7586348428387772
125,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,31,0.8620448635463354
126,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,31,0.7987812310034889
127,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,31,0.5660897671986823
128,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,32,0.6373025615178423
129,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,32,0.677044132238128
130,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,32,0.7040688955396609
131,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,32,0.4762334894574462
132,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,33,0.720784870870267
133,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,33,0.8174404619149706
134,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,33,0.7812962128668117
135,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,33,0.5365736384894535
136,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,34,0.7209763217366535
137,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,34,0.8001218675870945
138,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,34,0.7966140117407227
139,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,34,0.5507958709233016
140,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,35,0.7608863924697042
141,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,35,0.7660886502173153
142,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,35,0.7750707484169901
143,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,35,0.5676848565126184
144,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,36,0.7252167472941491
145,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,36,0.7173933531335144
146,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,36,0.777697879854581
147,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,36,0.5819374369227017
148,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,37,0.9075404635170919
149,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,37,0.8550521420648622
150,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,37,0.9419025753934213
151,Empirical mean (non-private),"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,37,0.7886143592396534
152,PLAN-E-ULTIMATE++,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,38,0.683983760185849
153,PLAN-NOSCALE,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,38,1.129235673520767
154,Instance optimal,"(-121774.80857627864, 121774.80857627864)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,1.0,38,0.8117137629982973
