,Algorithm,u,n,d,rho,mean,cov,r,run,error
158,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,39,0.2849481187272757
159,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,39,0.25614009434330237
160,PLAN-E-ULTIMATE++,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,40,0.27095467845668203
161,PLAN-NOSCALE,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,40,0.2915850275400421
162,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,40,0.267847051878364
163,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,40,0.2376048726644989
164,PLAN-E-ULTIMATE++,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,41,0.2685879707877629
165,PLAN-NOSCALE,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,41,0.32720921498403144
166,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,41,0.2529060032516912
167,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,41,0.2335307651958574
168,PLAN-E-ULTIMATE++,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,42,0.30598506032276007
169,PLAN-NOSCALE,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,42,0.3418156677092144
170,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,42,0.28638855130516566
171,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,42,0.26870701632607896
172,PLAN-E-ULTIMATE++,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,43,0.30069974279328976
173,PLAN-NOSCALE,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,43,0.3350647728942043
174,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,43,0.29785616094069445
175,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,43,0.2743123829369139
176,PLAN-E-ULTIMATE++,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,44,0.27571599656376744
177,PLAN-NOSCALE,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,44,0.320643353710371
178,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,44,0.2726488172232334
179,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,44,0.24354545737895017
180,PLAN-E-ULTIMATE++,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,45,0.2884469060433791
181,PLAN-NOSCALE,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,45,0.3195253476013172
182,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,45,0.28407879900866934
183,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,45,0.24943807488881198
184,PLAN-E-ULTIMATE++,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,46,0.2712863460511503
185,PLAN-NOSCALE,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,46,0.30894555753242203
186,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,46,0.2795080970183021
187,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,46,0.2413541349553762
188,PLAN-E-ULTIMATE++,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,47,0.2912332056049733
189,PLAN-NOSCALE,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,47,0.31731791108738944
190,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,47,0.27587753777180624
191,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,47,0.25393197468087975
192,PLAN-E-ULTIMATE++,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,48,0.2672859521636986
193,PLAN-NOSCALE,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,48,0.30774230385357737
194,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,48,0.2592806800907402
195,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,48,0.23694425244317735
196,PLAN-E-ULTIMATE++,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,49,0.28029698640403083
197,PLAN-NOSCALE,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,49,0.3320464569426952
198,Instance optimal,"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,49,0.27892814372091246
199,Empirical mean (non-private),"(-400.0, 400.0)",4000,256,1.0,0,STRATEGY_UNIFORM,0,49,0.25747658610458546
0,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,0,0.7887792611680843
1,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,0,0.6940971091875137
2,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,0,0.7729357405796857
3,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,0,0.3633516633431972
4,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,1,0.7707903834913536
5,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,1,0.6614673154534598
6,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,1,0.7146159897706986
7,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,1,0.3460868654672612
8,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,2,0.8372085014984573
9,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,2,0.719113170983535
10,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,2,0.691213995995019
11,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,2,0.36333096288064637
12,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,3,0.8087191872593218
13,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,3,0.6807551253843426
14,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,3,0.7088656998158261
15,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,3,0.35662746133518736
16,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,4,0.8116134894416888
17,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,4,0.6339569899140463
18,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,4,0.6627492212892118
19,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,4,0.34655051587578106
20,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,5,0.8175318881551874
21,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,5,0.7349096163680481
22,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,5,0.7319500234510329
23,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,5,0.3424777192493521
24,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,6,0.7602325411602185
25,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,6,0.7154852425305895
26,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,6,0.7120623878290812
27,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,6,0.3547346951935388
28,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,7,0.7720196601801486
29,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,7,0.6789713369978398
30,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,7,0.7530627704116593
31,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,7,0.3728289179554008
32,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,8,0.8009708393185646
33,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,8,0.7688731329119203
34,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,8,0.7350018073102068
35,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,8,0.3647442639239094
36,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,9,0.8298048676574885
37,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,9,0.6961651876545495
38,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,9,0.7154970957013853
39,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,9,0.35451078921789897
40,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,10,0.8427175306201965
41,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,10,0.6881342355247461
42,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,10,0.7210012277005863
43,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,10,0.3656745615390982
44,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,11,0.8412095736704688
45,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,11,0.6647359394980186
46,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,11,0.6809678532411941
47,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,11,0.3661915554281089
48,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,12,0.8190610822209125
49,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,12,0.7138137226146042
50,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,12,0.725516771443245
51,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,12,0.3638761910826716
52,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,13,0.7651178169613218
53,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,13,0.7184550291246062
54,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,13,0.7251676661702459
55,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,13,0.3571499538094208
56,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,14,0.8306579616616938
57,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,14,0.6890253519475604
58,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,14,0.7292792079587398
59,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,14,0.3609792769699947
60,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,15,0.7764738705342996
61,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,15,0.6398198132454966
62,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,15,0.7092297042174756
63,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,15,0.3723473359020568
64,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,16,0.8333825571686932
65,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,16,0.658376449893075
66,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,16,0.7271502244476408
67,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,16,0.37053671135354554
68,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,17,0.789420411493014
69,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,17,0.6670693145606694
70,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,17,0.7105978993763414
71,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,17,0.36446944216434574
72,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,18,0.8239013171144093
73,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,18,0.7092569858731014
74,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,18,0.7167509084225892
75,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,18,0.35359269383653447
76,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,19,0.7951210164928785
77,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,19,0.7237755474860682
78,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,19,0.7176601133846309
79,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,19,0.3637233693228572
80,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,20,0.8258218801070886
81,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,20,0.7263496895475067
82,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,20,0.7310754078453366
83,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,20,0.36724008571784694
84,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,21,0.7999364654757114
85,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,21,0.6689639898120409
86,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,21,0.6933568976138144
87,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,21,0.32846730748047526
88,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,22,0.8214318293788297
89,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,22,0.6685860637094434
90,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,22,0.7248523617502995
91,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,22,0.3450933598896217
92,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,23,0.7806061665690652
93,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,23,0.6833438469440972
94,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,23,0.6772830769536102
95,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,23,0.34451297835127836
96,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,24,0.8076910696640139
97,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,24,0.6626483601697165
98,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,24,0.6871757499548037
99,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,24,0.356129114574532
100,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,25,0.8191476160955843
101,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,25,0.6873983564158901
102,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,25,0.7105158499333238
103,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,25,0.3629788980540365
104,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,26,0.8357985761391933
105,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,26,0.6984865484015081
106,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,26,0.7450491846565918
107,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,26,0.3657843547190556
108,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,27,0.8316963851281091
109,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,27,0.675916634868495
110,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,27,0.7415297170304435
111,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,27,0.3668056817460516
112,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,28,0.8692393043152887
113,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,28,0.6669503052243301
114,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,28,0.6986869071391462
115,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,28,0.34024441488865875
116,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,29,0.8062965623641202
117,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,29,0.671357161004713
118,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,29,0.6895083219183672
119,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,29,0.3718563455557032
120,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,30,0.839149540699132
121,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,30,0.6871606419702373
122,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,30,0.7086783414284333
123,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,30,0.36609028153565726
124,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,31,0.7745618432173421
125,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,31,0.6905053110285444
126,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,31,0.7224378543831732
127,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,31,0.3664956443893972
128,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,32,0.8555226789908904
129,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,32,0.7150508181899494
130,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,32,0.7331071852049399
131,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,32,0.3660029984374855
132,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,33,0.7938864554954573
133,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,33,0.6462063316394915
134,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,33,0.6927119097853337
135,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,33,0.3448087513822459
136,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,34,0.7983887805779132
137,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,34,0.688000217309427
138,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,34,0.7046699180429327
139,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,34,0.34112821877304433
140,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,35,0.8182392059225259
141,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,35,0.6614446503296979
142,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,35,0.7638269932292291
143,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,35,0.3631249354362335
144,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,36,0.8608690613291241
145,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,36,0.66272345819731
146,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,36,0.7211868672540866
147,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,36,0.35858623264799117
148,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,37,0.7963547286005118
149,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,37,0.6854518425115735
150,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,37,0.7227251099223053
151,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,37,0.3591387767974116
152,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,38,0.8554734766576658
153,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,38,0.6364166097709268
154,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,38,0.6875466181309057
155,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,38,0.36065195207589534
156,PLAN-E-ULTIMATE++,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,39,0.8552575775058776
157,PLAN-NOSCALE,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,39,0.7212975024625999
158,Instance optimal,"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,39,0.7177021303803094
159,Empirical mean (non-private),"(-565.685424949238, 565.685424949238)",4000,512,0.125,0,STRATEGY_UNIFORM,0,39,0.37889796228252015
