,Algorithm,u,n,d,rho,mean,cov,r,run,error
1,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,0,0.2814335870548095
2,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,0,0.3628776050903164
3,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,0,0.3529198869317144
4,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,1,0.27416852658273455
5,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,1,0.30814673773663126
6,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,1,0.28965712535538557
7,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,1,0.29201467530051706
8,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,2,0.3347123719720215
9,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,2,0.3709158610267025
10,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,2,0.3373320390374601
11,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,2,0.3499072559681208
12,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,3,0.1062755091522355
13,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,3,0.1269523174996334
14,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,3,0.11159091594785758
15,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,3,0.11222798024010475
16,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,4,0.20955026632567814
17,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,4,0.21603284592473174
18,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,4,0.2024315286898587
19,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,4,0.2015317789950032
20,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,5,0.1654862718343022
21,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,5,0.1483448356526918
22,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,5,0.13838323209050726
23,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,5,0.1285140915157197
24,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,6,0.1691695642764939
25,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,6,0.22988099820135613
26,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,6,0.2032415987898926
27,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,6,0.1779146985136
28,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,7,0.30847170322299317
29,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,7,0.18524205793012832
30,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,7,0.2975335262273551
31,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,7,0.284326396250706
32,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,8,0.16841312266484015
33,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,8,0.2917418934219537
34,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,8,0.1958064243843925
35,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,8,0.177646037321114
36,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,9,0.1504337648439863
37,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,9,0.16996608823291182
38,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,9,0.15057558038031368
39,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,9,0.13470168739352673
40,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,10,0.21864745189690404
41,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,10,0.13836338985257482
42,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,10,0.2240850056665145
43,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,10,0.21410181212591098
44,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,11,0.39897901920746365
45,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,11,0.29057867799845866
46,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,11,0.4179409710312038
47,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,11,0.4391402190314335
48,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,12,0.2171007572885086
49,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,12,0.1373007586723866
50,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,12,0.19109742338769614
51,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,12,0.2103449109221756
52,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,13,0.2760333612968643
53,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,13,0.26970628749957953
54,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,13,0.27804860972551243
55,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,13,0.2586938867516623
56,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,14,0.25251130364820984
57,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,14,0.19365626629971022
58,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,14,0.2737310674830057
59,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,14,0.25636167664061116
60,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,15,0.24970915431706117
61,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,15,0.34490244891773497
62,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,15,0.24731168871761558
63,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,15,0.2231151885636464
64,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,16,0.19956160858064026
65,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,16,0.15633157558556116
66,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,16,0.19886128815556267
67,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,16,0.20171113292608364
68,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,17,0.13947801244966831
69,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,17,0.1243899854601912
70,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,17,0.11478993679857134
71,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,17,0.1347667978152716
72,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,18,0.2662663310465701
73,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,18,0.27108946436132453
74,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,18,0.2922270360604805
75,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,18,0.27344416835437074
76,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,19,0.226737844226538
77,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,19,0.12801843628904166
78,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,19,0.22512889990498533
79,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,19,0.23783250020412552
80,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,20,0.22412385198798035
81,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,20,0.15020880649217377
82,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,20,0.21470680550035814
83,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,20,0.22425563329229245
84,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,21,0.2137304726885772
85,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,21,0.42204643218487
86,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,21,0.2306802154125551
87,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,21,0.24101988385829493
88,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,22,0.14614724646904184
89,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,22,0.13285814733951185
90,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,22,0.17778946471364906
91,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,22,0.15478463813912227
92,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,23,0.22322109505004598
93,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,23,0.23010969515589846
94,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,23,0.2409783185772596
95,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,23,0.23211822338423566
96,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,24,0.13662132203825128
97,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,24,0.16649022795463533
98,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,24,0.12749170896520115
99,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,24,0.130928007575038
100,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,25,0.12398012181061897
101,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,25,0.1948014429641675
102,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,25,0.12352963494505666
103,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,25,0.10161881362325317
104,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,26,0.4046221795098365
105,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,26,0.4744288805362673
106,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,26,0.35374274472028655
107,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,26,0.3755765824562163
108,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,27,0.14541949671254598
109,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,27,0.1667305361375337
110,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,27,0.1482385448253205
111,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,27,0.14162143334245897
112,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,28,0.14334518063593518
113,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,28,0.2903115181749312
114,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,28,0.15080521162492108
115,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,28,0.1276854566571262
116,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,29,0.1487609643905314
117,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,29,0.1012822218129817
118,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,29,0.1687982359105117
119,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,29,0.15069560737119395
120,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,30,0.1098391341582867
121,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,30,0.11773628687884863
122,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,30,0.11392150565947007
123,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,30,0.08507703981398948
124,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,31,0.17004386110788564
125,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,31,0.09593200321781982
126,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,31,0.19149247558649676
127,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,31,0.17290634168171243
128,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,32,0.15446307916301014
129,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,32,0.30116785924780887
130,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,32,0.15261091941443702
131,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,32,0.1457431387342696
132,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,33,0.08068292229833048
133,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,33,0.17157807456802462
134,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,33,0.07155737379075242
135,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,33,0.07066685474273354
136,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,34,0.11447499442501018
137,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,34,0.11854310308185724
138,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,34,0.116563789349721
139,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,34,0.09786559934384026
140,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,35,0.20383468836964452
141,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,35,0.1498767945372382
142,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,35,0.2402359150872126
143,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,35,0.23204032521017298
144,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,36,0.13769791404812234
145,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,36,0.29654168476357184
146,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,36,0.17100393819151186
147,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,36,0.14549411976290236
148,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,37,0.12334741950289231
149,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,37,0.17869334132316883
150,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,37,0.14938049117534397
151,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,37,0.11219853378044065
152,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,38,0.1430358543135941
153,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,38,0.1689118924179672
154,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,38,0.13900951239948964
155,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,38,0.13118918324739032
156,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,39,0.08166593018740796
157,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,39,0.19861896751429647
158,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,39,0.09595064115979478
159,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,39,0.07567928487250042
160,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,40,0.3914580728366855
161,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,40,0.28065513106896395
162,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,40,0.3820047721605501
163,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,40,0.3534406861139116
164,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,41,0.14467778528009786
165,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,41,0.19948432683246325
166,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,41,0.10859828501275046
167,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,41,0.11616955622957023
168,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,42,0.16532408996638076
169,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,42,0.27185459715102933
170,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,42,0.15615671672769132
171,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,42,0.15859393900833013
172,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,43,0.317634253725187
173,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,43,0.4166795346177957
174,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,43,0.37326159250989727
175,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,43,0.34610946808870996
176,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,44,0.18164260527614584
177,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,44,0.09551135379064606
178,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,44,0.17236673994049972
179,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,44,0.15479105619313135
180,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,45,0.13340173729320276
181,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,45,0.09145032914465563
182,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,45,0.14070340328802414
183,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,45,0.12899968547716958
184,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,46,0.2643607327607645
185,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,46,0.30051751798695714
186,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,46,0.24071307858460148
187,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,46,0.2554744330150295
188,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,47,0.10486501949685854
189,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,47,0.13086602806348108
190,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,47,0.135582322253068
191,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,47,0.09478818856895023
192,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,48,0.22976525304684536
193,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,48,0.24916996031301977
194,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,48,0.2436499486447028
195,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,48,0.2334809064590926
196,PLAN,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,49,0.09995911319917712
197,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,49,0.2009805187817231
198,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,49,0.11528035395455413
199,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.25,10,STRATEGY_ZIPF_SKEWED,2,49,0.10550624732047038
0,PLAN,"(-3200.0, 3200.0)",10000,16,0.5,10,STRATEGY_ZIPF_SKEWED,2,0,0.1750704092592751
1,PLAN-NOSCALE,"(-3200.0, 3200.0)",10000,16,0.5,10,STRATEGY_ZIPF_SKEWED,2,0,0.1487292001846224
2,Instance optimal,"(-3200.0, 3200.0)",10000,16,0.5,10,STRATEGY_ZIPF_SKEWED,2,0,0.17734068682867013
3,Empirical mean (non-private),"(-3200.0, 3200.0)",10000,16,0.5,10,STRATEGY_ZIPF_SKEWED,2,0,0.16801340998229222
